campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
ra3.xlplus_x3nodes_run_3,Q8_3,ra3.xlplus_x3nodes,FINISHED,31686,2024-12-24T18:11:50.597Z
ra3.xlplus_x3nodes_run_3,Q8_2,ra3.xlplus_x3nodes,FINISHED,31488,2024-12-24T18:11:15.164Z
ra3.xlplus_x3nodes_run_3,Q6_2,ra3.xlplus_x3nodes,FINISHED,20344,2024-12-24T18:01:09.702Z
ra3.xlplus_x3nodes_run_3,Q5_2,ra3.xlplus_x3nodes,FINISHED,32843,2024-12-24T17:56:28.678Z
ra3.xlplus_x3nodes_run_3,Q4_5,ra3.xlplus_x3nodes,FINISHED,2812,2024-12-24T17:54:58.835Z
ra3.xlplus_x3nodes_run_3,Q2_8,ra3.xlplus_x3nodes,FINISHED,661,2024-12-24T17:53:32.478Z
ra3.xlplus_x3nodes_run_3,Q3_7,ra3.xlplus_x3nodes,FINISHED,2853,2024-12-24T17:54:17.722Z
ra3.xlplus_x3nodes_run_3,Q7_5,ra3.xlplus_x3nodes,FINISHED,30629,2024-12-24T18:07:10.945Z
ra3.xlplus_x3nodes_run_3,Q1_8,ra3.xlplus_x3nodes,FINISHED,4604,2024-12-24T17:52:39.121Z
ra3.xlplus_x3nodes_run_3,Q4_4,ra3.xlplus_x3nodes,FINISHED,2719,2024-12-24T17:54:54.417Z
ra3.xlplus_x3nodes_run_3,Q10_7,ra3.xlplus_x3nodes,FINISHED,26832,2024-12-24T18:24:17.893Z
ra3.xlplus_x3nodes_run_3,Q7_9,ra3.xlplus_x3nodes,FINISHED,31521,2024-12-24T18:09:29.231Z
ra3.xlplus_x3nodes_run_3,Q3_10,ra3.xlplus_x3nodes,FINISHED,3072,2024-12-24T17:54:33.251Z
ra3.xlplus_x3nodes_run_3,Q6_8,ra3.xlplus_x3nodes,FINISHED,21685,2024-12-24T18:03:34.768Z
ra3.xlplus_x3nodes_run_3,Q5_8,ra3.xlplus_x3nodes,FINISHED,29218,2024-12-24T17:59:43.213Z
ra3.xlplus_x3nodes_run_3,Q2_5,ra3.xlplus_x3nodes,FINISHED,692,2024-12-24T17:53:19.049Z
ra3.xlplus_x3nodes_run_3,Q4_8,ra3.xlplus_x3nodes,FINISHED,3340,2024-12-24T17:55:12.367Z
ra3.xlplus_x3nodes_run_3,Q8_9,ra3.xlplus_x3nodes,FINISHED,31050,2024-12-24T18:15:23.004Z
ra3.xlplus_x3nodes_run_3,Q1_6,ra3.xlplus_x3nodes,FINISHED,4552,2024-12-24T17:52:22.118Z
ra3.xlplus_x3nodes_run_3,Q3_4,ra3.xlplus_x3nodes,FINISHED,2359,2024-12-24T17:54:02.112Z
ra3.xlplus_x3nodes_run_3,Q5_7,ra3.xlplus_x3nodes,FINISHED,29027,2024-12-24T17:59:11.406Z
ra3.xlplus_x3nodes_run_3,Q10_10,ra3.xlplus_x3nodes,FINISHED,1063,2024-12-24T18:24:54.870Z
ra3.xlplus_x3nodes_run_3,Q2_7,ra3.xlplus_x3nodes,FINISHED,573,2024-12-24T17:53:28.053Z
ra3.xlplus_x3nodes_run_3,Q7_1,ra3.xlplus_x3nodes,FINISHED,31340,2024-12-24T18:04:56.289Z
ra3.xlplus_x3nodes_run_3,Q5_6,ra3.xlplus_x3nodes,FINISHED,29566,2024-12-24T17:58:39.542Z
ra3.xlplus_x3nodes_run_3,Q7_4,ra3.xlplus_x3nodes,FINISHED,28788,2024-12-24T18:06:35.742Z
ra3.xlplus_x3nodes_run_3,Q6_3,ra3.xlplus_x3nodes,FINISHED,21321,2024-12-24T18:01:34.480Z
ra3.xlplus_x3nodes_run_3,Q2_10,ra3.xlplus_x3nodes,FINISHED,630,2024-12-24T17:53:41.438Z
ra3.xlplus_x3nodes_run_3,Q9_5,ra3.xlplus_x3nodes,FINISHED,29232,2024-12-24T18:18:22.604Z
ra3.xlplus_x3nodes_run_3,Q8_1,ra3.xlplus_x3nodes,FINISHED,34443,2024-12-24T18:10:39.891Z
ra3.xlplus_x3nodes_run_3,Q2_6,ra3.xlplus_x3nodes,FINISHED,869,2024-12-24T17:53:23.572Z
ra3.xlplus_x3nodes_run_3,Q6_6,ra3.xlplus_x3nodes,FINISHED,20135,2024-12-24T18:02:45.339Z
