campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
dc2.large_x5nodes_run_2,Q4_2,dc2.large_x5nodes,FINISHED,3397,2024-12-24T17:39:11.982Z
dc2.large_x5nodes_run_2,Q3_5,dc2.large_x5nodes,FINISHED,3071,2024-12-24T17:38:33.158Z
dc2.large_x5nodes_run_2,Q9_4,dc2.large_x5nodes,FINISHED,46348,2024-12-24T18:14:18.551Z
dc2.large_x5nodes_run_2,Q7_7,dc2.large_x5nodes,FINISHED,46921,2024-12-24T17:59:24.625Z
dc2.large_x5nodes_run_2,Q2_6,dc2.large_x5nodes,FINISHED,1610,2024-12-24T17:37:46.040Z
dc2.large_x5nodes_run_2,Q10_10,dc2.large_x5nodes,FINISHED,1593,2024-12-24T18:25:36.778Z
dc2.large_x5nodes_run_2,Q6_9,dc2.large_x5nodes,FINISHED,30912,2024-12-24T17:52:43.615Z
dc2.large_x5nodes_run_2,Q1_8,dc2.large_x5nodes,FINISHED,7422,2024-12-24T17:36:55.445Z
dc2.large_x5nodes_run_2,Q6_1,dc2.large_x5nodes,FINISHED,34330,2024-12-24T17:48:17.702Z
dc2.large_x5nodes_run_2,Q5_3,dc2.large_x5nodes,FINISHED,46613,2024-12-24T17:42:27.915Z
dc2.large_x5nodes_run_2,Q6_8,dc2.large_x5nodes,FINISHED,31195,2024-12-24T17:52:08.612Z
dc2.large_x5nodes_run_2,Q3_3,dc2.large_x5nodes,FINISHED,3046,2024-12-24T17:38:22.848Z
dc2.large_x5nodes_run_2,Q2_1,dc2.large_x5nodes,FINISHED,1233,2024-12-24T17:37:23.913Z
dc2.large_x5nodes_run_2,Q10_8,dc2.large_x5nodes,FINISHED,45017,2024-12-24T18:25:27.776Z
dc2.large_x5nodes_run_2,Q10_6,dc2.large_x5nodes,FINISHED,44075,2024-12-24T18:23:53.614Z
dc2.large_x5nodes_run_2,Q1_5,dc2.large_x5nodes,FINISHED,7206,2024-12-24T17:36:19.685Z
dc2.large_x5nodes_run_2,Q9_10,dc2.large_x5nodes,FINISHED,45838,2024-12-24T18:19:09.275Z
dc2.large_x5nodes_run_2,Q7_6,dc2.large_x5nodes,FINISHED,48642,2024-12-24T17:58:35.841Z
dc2.large_x5nodes_run_2,Q2_5,dc2.large_x5nodes,FINISHED,1145,2024-12-24T17:37:41.659Z
dc2.large_x5nodes_run_2,Q4_9,dc2.large_x5nodes,FINISHED,3580,2024-12-24T17:39:43.230Z
dc2.large_x5nodes_run_2,Q3_6,dc2.large_x5nodes,FINISHED,3578,2024-12-24T17:38:38.507Z
dc2.large_x5nodes_run_2,Q9_7,dc2.large_x5nodes,FINISHED,46467,2024-12-24T18:16:44.108Z
dc2.large_x5nodes_run_2,Q1_3,dc2.large_x5nodes,FINISHED,7501,2024-12-24T17:35:55.799Z
dc2.large_x5nodes_run_2,Q1_6,dc2.large_x5nodes,FINISHED,7175,2024-12-24T17:36:31.526Z
