campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
dc2.large_x3nodes_run_2,Q3_2,dc2.large_x3nodes,FINISHED,5194,2024-12-24T18:04:56.805Z
dc2.large_x3nodes_run_2,Q7_3,dc2.large_x3nodes,FINISHED,80849,2024-12-24T18:33:02.332Z
dc2.large_x3nodes_run_2,Q10_3,dc2.large_x3nodes,FINISHED,70408,2024-12-24T19:13:31.538Z
dc2.large_x3nodes_run_2,Q8_4,dc2.large_x3nodes,FINISHED,83837,2024-12-24T18:48:33.418Z
dc2.large_x3nodes_run_2,Q10_7,dc2.large_x3nodes,FINISHED,69477,2024-12-24T19:18:24.892Z
dc2.large_x3nodes_run_2,Q7_4,dc2.large_x3nodes,FINISHED,76005,2024-12-24T18:34:19.966Z
dc2.large_x3nodes_run_2,Q1_3,dc2.large_x3nodes,FINISHED,11055,2024-12-24T18:02:08.328Z
dc2.large_x3nodes_run_2,Q4_1,dc2.large_x3nodes,FINISHED,7121,2024-12-24T18:06:17.057Z
dc2.large_x3nodes_run_2,Q5_3,dc2.large_x3nodes,FINISHED,84566,2024-12-24T18:11:35.730Z
dc2.large_x3nodes_run_2,Q3_7,dc2.large_x3nodes,FINISHED,4683,2024-12-24T18:05:39.921Z
dc2.large_x3nodes_run_2,Q4_7,dc2.large_x3nodes,FINISHED,5271,2024-12-24T18:07:03.914Z
dc2.large_x3nodes_run_2,Q7_2,dc2.large_x3nodes,FINISHED,78117,2024-12-24T18:31:39.287Z
dc2.large_x3nodes_run_2,Q3_4,dc2.large_x3nodes,FINISHED,4519,2024-12-24T18:05:13.997Z
dc2.large_x3nodes_run_2,Q1_5,dc2.large_x3nodes,FINISHED,10671,2024-12-24T18:02:38.726Z
dc2.large_x3nodes_run_2,Q8_5,dc2.large_x3nodes,FINISHED,84105,2024-12-24T18:49:59.661Z
dc2.large_x3nodes_run_2,Q5_4,dc2.large_x3nodes,FINISHED,76531,2024-12-24T18:12:55.522Z
dc2.large_x3nodes_run_2,Q10_6,dc2.large_x3nodes,FINISHED,71058,2024-12-24T19:17:12.528Z
dc2.large_x3nodes_run_2,Q5_5,dc2.large_x3nodes,FINISHED,80547,2024-12-24T18:14:18.400Z
dc2.large_x3nodes_run_2,Q5_9,dc2.large_x3nodes,FINISHED,8177,2024-12-24T18:18:24.699Z
dc2.large_x3nodes_run_2,Q6_2,dc2.large_x3nodes,FINISHED,48857,2024-12-24T18:21:35.012Z
dc2.large_x3nodes_run_2,Q6_7,dc2.large_x3nodes,FINISHED,54720,2024-12-24T18:26:11.396Z
dc2.large_x3nodes_run_2,Q7_8,dc2.large_x3nodes,FINISHED,79909,2024-12-24T18:39:48.124Z
dc2.large_x3nodes_run_2,Q9_2,dc2.large_x3nodes,FINISHED,75138,2024-12-24T18:59:21.938Z
dc2.large_x3nodes_run_2,Q5_7,dc2.large_x3nodes,FINISHED,76238,2024-12-24T18:16:57.232Z
dc2.large_x3nodes_run_2,Q3_1,dc2.large_x3nodes,FINISHED,5164,2024-12-24T18:04:48.152Z
dc2.large_x3nodes_run_2,Q2_2,dc2.large_x3nodes,FINISHED,1473,2024-12-24T18:04:03.927Z
dc2.large_x3nodes_run_2,Q5_2,dc2.large_x3nodes,FINISHED,78948,2024-12-24T18:10:09.641Z
dc2.large_x3nodes_run_2,Q9_8,dc2.large_x3nodes,FINISHED,74351,2024-12-24T19:07:09.707Z
dc2.large_x3nodes_run_2,Q10_8,dc2.large_x3nodes,FINISHED,70644,2024-12-24T19:19:37.129Z
dc2.large_x3nodes_run_2,Q7_1,dc2.large_x3nodes,FINISHED,81151,2024-12-24T18:30:16.336Z
dc2.large_x3nodes_run_2,Q8_3,dc2.large_x3nodes,FINISHED,86479,2024-12-24T18:47:06.976Z
dc2.large_x3nodes_run_2,Q5_1,dc2.large_x3nodes,FINISHED,76981,2024-12-24T18:08:46.774Z
dc2.large_x3nodes_run_2,Q1_10,dc2.large_x3nodes,FINISHED,11408,2024-12-24T18:03:54.882Z
dc2.large_x3nodes_run_2,Q10_4,dc2.large_x3nodes,FINISHED,74226,2024-12-24T19:14:46.994Z
dc2.large_x3nodes_run_2,Q8_1,dc2.large_x3nodes,FINISHED,84490,2024-12-24T18:44:07.714Z
dc2.large_x3nodes_run_2,Q6_8,dc2.large_x3nodes,FINISHED,52669,2024-12-24T18:27:06.543Z
dc2.large_x3nodes_run_2,Q6_6,dc2.large_x3nodes,FINISHED,51071,2024-12-24T18:25:12.721Z
dc2.large_x3nodes_run_2,Q9_7,dc2.large_x3nodes,FINISHED,75388,2024-12-24T19:05:53.828Z
dc2.large_x3nodes_run_2,Q4_4,dc2.large_x3nodes,FINISHED,5048,2024-12-24T18:06:40.477Z
dc2.large_x3nodes_run_2,Q8_2,dc2.large_x3nodes,FINISHED,85247,2024-12-24T18:45:37.333Z
dc2.large_x3nodes_run_2,Q2_1,dc2.large_x3nodes,FINISHED,1671,2024-12-24T18:03:59.486Z
dc2.large_x3nodes_run_2,Q1_1,dc2.large_x3nodes,FINISHED,10798,2024-12-24T18:01:37.628Z
dc2.large_x3nodes_run_2,Q2_6,dc2.large_x3nodes,FINISHED,2199,2024-12-24T18:04:22.069Z
dc2.large_x3nodes_run_2,Q8_6,dc2.large_x3nodes,FINISHED,84596,2024-12-24T18:51:25.807Z
dc2.large_x3nodes_run_2,Q7_10,dc2.large_x3nodes,FINISHED,77468,2024-12-24T18:42:41.190Z
dc2.large_x3nodes_run_2,Q10_2,dc2.large_x3nodes,FINISHED,70412,2024-12-24T19:12:19.135Z
dc2.large_x3nodes_run_2,Q7_5,dc2.large_x3nodes,FINISHED,80105,2024-12-24T18:35:42.903Z
dc2.large_x3nodes_run_2,Q6_9,dc2.large_x3nodes,FINISHED,51736,2024-12-24T18:28:01.817Z
dc2.large_x3nodes_run_2,Q10_5,dc2.large_x3nodes,FINISHED,68541,2024-12-24T19:15:59.312Z
dc2.large_x3nodes_run_2,Q4_8,dc2.large_x3nodes,FINISHED,5144,2024-12-24T18:07:11.725Z
