campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
dc2.large_x2nodes_run_1,Q8_4,dc2.large_x2nodes,FINISHED,144889,2024-12-24T18:01:38.897Z
dc2.large_x2nodes_run_1,Q4_9,dc2.large_x2nodes,FINISHED,7777,2024-12-24T16:49:13.379Z
dc2.large_x2nodes_run_1,Q10_2,dc2.large_x2nodes,FINISHED,122362,2024-12-24T18:42:39.231Z
dc2.large_x2nodes_run_1,Q4_8,dc2.large_x2nodes,FINISHED,7299,2024-12-24T16:49:02.093Z
dc2.large_x2nodes_run_1,Q5_7,dc2.large_x2nodes,FINISHED,127182,2024-12-24T17:05:37.776Z
dc2.large_x2nodes_run_1,Q6_10,dc2.large_x2nodes,FINISHED,97024,2024-12-24T17:27:46.673Z
dc2.large_x2nodes_run_1,Q2_3,dc2.large_x2nodes,FINISHED,2291,2024-12-24T16:45:13.877Z
dc2.large_x2nodes_run_1,Q10_6,dc2.large_x2nodes,FINISHED,119754,2024-12-24T18:50:54.424Z
dc2.large_x2nodes_run_1,Q9_5,dc2.large_x2nodes,FINISHED,143940,2024-12-24T18:27:17.273Z
dc2.large_x2nodes_run_1,Q2_8,dc2.large_x2nodes,FINISHED,2063,2024-12-24T16:45:36.291Z
dc2.large_x2nodes_run_1,Q7_2,dc2.large_x2nodes,FINISHED,132983,2024-12-24T17:32:28.155Z
dc2.large_x2nodes_run_1,Q5_5,dc2.large_x2nodes,FINISHED,142919,2024-12-24T17:01:10.789Z
dc2.large_x2nodes_run_1,Q2_7,dc2.large_x2nodes,FINISHED,1845,2024-12-24T16:45:31.628Z
dc2.large_x2nodes_run_1,Q5_2,dc2.large_x2nodes,FINISHED,143023,2024-12-24T16:54:12.378Z
dc2.large_x2nodes_run_1,Q6_9,dc2.large_x2nodes,FINISHED,103960,2024-12-24T17:26:06.949Z
dc2.large_x2nodes_run_1,Q5_3,dc2.large_x2nodes,FINISHED,134027,2024-12-24T16:56:29.442Z
dc2.large_x2nodes_run_1,Q4_1,dc2.large_x2nodes,FINISHED,9173,2024-12-24T16:47:46.601Z
