campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
ra3.xlplus_x3nodes_run_2,Q1_7,ra3.xlplus_x3nodes,FINISHED,4790,2024-12-24T17:18:58.581Z
ra3.xlplus_x3nodes_run_2,Q3_3,ra3.xlplus_x3nodes,FINISHED,2669,2024-12-24T17:20:24.226Z
ra3.xlplus_x3nodes_run_2,Q9_4,ra3.xlplus_x3nodes,FINISHED,29446,2024-12-24T17:44:23.778Z
ra3.xlplus_x3nodes_run_2,Q5_4,ra3.xlplus_x3nodes,FINISHED,29135,2024-12-24T17:24:00.488Z
ra3.xlplus_x3nodes_run_2,Q8_2,ra3.xlplus_x3nodes,FINISHED,30832,2024-12-24T17:37:44.490Z
ra3.xlplus_x3nodes_run_2,Q10_8,ra3.xlplus_x3nodes,FINISHED,26572,2024-12-24T17:51:18.348Z
ra3.xlplus_x3nodes_run_2,Q6_8,ra3.xlplus_x3nodes,FINISHED,21457,2024-12-24T17:30:07.172Z
ra3.xlplus_x3nodes_run_2,Q5_8,ra3.xlplus_x3nodes,FINISHED,32655,2024-12-24T17:26:15.556Z
ra3.xlplus_x3nodes_run_2,Q9_5,ra3.xlplus_x3nodes,FINISHED,29047,2024-12-24T17:44:55.466Z
ra3.xlplus_x3nodes_run_2,Q9_3,ra3.xlplus_x3nodes,FINISHED,29425,2024-12-24T17:43:52.082Z
ra3.xlplus_x3nodes_run_2,Q7_4,ra3.xlplus_x3nodes,FINISHED,28953,2024-12-24T17:33:08.250Z
ra3.xlplus_x3nodes_run_2,Q8_6,ra3.xlplus_x3nodes,FINISHED,31315,2024-12-24T17:40:06.123Z
ra3.xlplus_x3nodes_run_2,Q3_8,ra3.xlplus_x3nodes,FINISHED,2739,2024-12-24T17:20:50.456Z
ra3.xlplus_x3nodes_run_2,Q2_6,ra3.xlplus_x3nodes,FINISHED,900,2024-12-24T17:19:50.830Z
ra3.xlplus_x3nodes_run_2,Q6_10,ra3.xlplus_x3nodes,FINISHED,20312,2024-12-24T17:30:53.180Z
ra3.xlplus_x3nodes_run_2,Q4_8,ra3.xlplus_x3nodes,FINISHED,2822,2024-12-24T17:21:40.201Z
ra3.xlplus_x3nodes_run_2,Q1_3,ra3.xlplus_x3nodes,FINISHED,4503,2024-12-24T17:18:24.582Z
ra3.xlplus_x3nodes_run_2,Q8_1,ra3.xlplus_x3nodes,FINISHED,31378,2024-12-24T17:37:09.008Z
ra3.xlplus_x3nodes_run_2,Q3_2,ra3.xlplus_x3nodes,FINISHED,3170,2024-12-24T17:20:18.948Z
ra3.xlplus_x3nodes_run_2,Q10_6,ra3.xlplus_x3nodes,FINISHED,26796,2024-12-24T17:50:22.123Z
ra3.xlplus_x3nodes_run_2,Q4_5,ra3.xlplus_x3nodes,FINISHED,2832,2024-12-24T17:21:26.783Z
ra3.xlplus_x3nodes_run_2,Q8_7,ra3.xlplus_x3nodes,FINISHED,33498,2024-12-24T17:40:41.586Z
ra3.xlplus_x3nodes_run_2,Q10_2,ra3.xlplus_x3nodes,FINISHED,26564,2024-12-24T17:48:29.570Z
ra3.xlplus_x3nodes_run_2,Q1_8,ra3.xlplus_x3nodes,FINISHED,4593,2024-12-24T17:19:06.969Z
ra3.xlplus_x3nodes_run_2,Q5_3,ra3.xlplus_x3nodes,FINISHED,29189,2024-12-24T17:23:28.571Z
ra3.xlplus_x3nodes_run_2,Q10_1,ra3.xlplus_x3nodes,FINISHED,26859,2024-12-24T17:48:01.528Z
ra3.xlplus_x3nodes_run_2,Q6_9,ra3.xlplus_x3nodes,FINISHED,21502,2024-12-24T17:30:31.856Z
ra3.xlplus_x3nodes_run_2,Q6_6,ra3.xlplus_x3nodes,FINISHED,20081,2024-12-24T17:29:17.562Z
ra3.xlplus_x3nodes_run_2,Q3_1,ra3.xlplus_x3nodes,FINISHED,3127,2024-12-24T17:20:13.677Z
ra3.xlplus_x3nodes_run_2,Q6_7,ra3.xlplus_x3nodes,FINISHED,21051,2024-12-24T17:29:42.393Z
ra3.xlplus_x3nodes_run_2,Q3_7,ra3.xlplus_x3nodes,FINISHED,2894,2024-12-24T17:20:45.054Z
ra3.xlplus_x3nodes_run_2,Q3_10,ra3.xlplus_x3nodes,FINISHED,3060,2024-12-24T17:21:00.871Z
ra3.xlplus_x3nodes_run_2,Q2_9,ra3.xlplus_x3nodes,FINISHED,571,2024-12-24T17:20:04.206Z
ra3.xlplus_x3nodes_run_2,Q3_6,ra3.xlplus_x3nodes,FINISHED,2404,2024-12-24T17:20:39.917Z
ra3.xlplus_x3nodes_run_2,Q4_4,ra3.xlplus_x3nodes,FINISHED,2743,2024-12-24T17:21:22.346Z
ra3.xlplus_x3nodes_run_2,Q6_4,ra3.xlplus_x3nodes,FINISHED,20609,2024-12-24T17:28:31.192Z
ra3.xlplus_x3nodes_run_2,Q1_9,ra3.xlplus_x3nodes,FINISHED,4498,2024-12-24T17:19:15.394Z
ra3.xlplus_x3nodes_run_2,Q9_2,ra3.xlplus_x3nodes,FINISHED,29972,2024-12-24T17:43:20.671Z
ra3.xlplus_x3nodes_run_2,Q7_7,ra3.xlplus_x3nodes,FINISHED,29482,2024-12-24T17:34:50.923Z
ra3.xlplus_x3nodes_run_2,Q8_10,ra3.xlplus_x3nodes,FINISHED,20764,2024-12-24T17:42:17.564Z
ra3.xlplus_x3nodes_run_2,Q6_1,ra3.xlplus_x3nodes,FINISHED,22247,2024-12-24T17:27:20.404Z
ra3.xlplus_x3nodes_run_2,Q4_3,ra3.xlplus_x3nodes,FINISHED,2721,2024-12-24T17:21:17.893Z
ra3.xlplus_x3nodes_run_2,Q5_5,ra3.xlplus_x3nodes,FINISHED,31297,2024-12-24T17:24:35.766Z
ra3.xlplus_x3nodes_run_2,Q4_10,ra3.xlplus_x3nodes,FINISHED,2810,2024-12-24T17:21:49.162Z
ra3.xlplus_x3nodes_run_2,Q4_9,ra3.xlplus_x3nodes,FINISHED,2878,2024-12-24T17:21:44.703Z
ra3.xlplus_x3nodes_run_2,Q10_3,ra3.xlplus_x3nodes,FINISHED,26913,2024-12-24T17:48:57.592Z
ra3.xlplus_x3nodes_run_2,Q5_7,ra3.xlplus_x3nodes,FINISHED,29990,2024-12-24T17:25:39.901Z
