campaignId,aliasQuery,clusterName,status,durationInMs,createdAt
dc2.large_x3nodes_run_3,Q7_2,dc2.large_x3nodes,FINISHED,79287,2024-12-24T19:50:03.930Z
dc2.large_x3nodes_run_3,Q1_2,dc2.large_x3nodes,FINISHED,10937,2024-12-24T19:20:20.050Z
dc2.large_x3nodes_run_3,Q2_7,dc2.large_x3nodes,FINISHED,1279,2024-12-24T19:22:53.786Z
dc2.large_x3nodes_run_3,Q3_5,dc2.large_x3nodes,FINISHED,4586,2024-12-24T19:23:50.590Z
dc2.large_x3nodes_run_3,Q1_7,dc2.large_x3nodes,FINISHED,11191,2024-12-24T19:21:36.713Z
dc2.large_x3nodes_run_3,Q3_8,dc2.large_x3nodes,FINISHED,4577,2024-12-24T19:24:16.506Z
dc2.large_x3nodes_run_3,Q7_10,dc2.large_x3nodes,FINISHED,77449,2024-12-24T20:01:08.541Z
dc2.large_x3nodes_run_3,Q9_7,dc2.large_x3nodes,FINISHED,74300,2024-12-24T20:24:09.067Z
dc2.large_x3nodes_run_3,Q2_9,dc2.large_x3nodes,FINISHED,1343,2024-12-24T19:23:02.979Z
dc2.large_x3nodes_run_3,Q1_9,dc2.large_x3nodes,FINISHED,10790,2024-12-24T19:22:06.981Z
dc2.large_x3nodes_run_3,Q8_5,dc2.large_x3nodes,FINISHED,82718,2024-12-24T20:08:20.451Z
dc2.large_x3nodes_run_3,Q6_10,dc2.large_x3nodes,FINISHED,50159,2024-12-24T19:47:16.925Z
dc2.large_x3nodes_run_3,Q4_5,dc2.large_x3nodes,FINISHED,5111,2024-12-24T19:25:16.924Z
dc2.large_x3nodes_run_3,Q2_10,dc2.large_x3nodes,FINISHED,1780,2024-12-24T19:23:07.565Z
dc2.large_x3nodes_run_3,Q2_5,dc2.large_x3nodes,FINISHED,1464,2024-12-24T19:22:44.658Z
dc2.large_x3nodes_run_3,Q1_8,dc2.large_x3nodes,FINISHED,11603,2024-12-24T19:21:51.821Z
dc2.large_x3nodes_run_3,Q4_9,dc2.large_x3nodes,FINISHED,5336,2024-12-24T19:25:48.352Z
dc2.large_x3nodes_run_3,Q8_3,dc2.large_x3nodes,FINISHED,84625,2024-12-24T20:05:27.528Z
dc2.large_x3nodes_run_3,Q2_4,dc2.large_x3nodes,FINISHED,1282,2024-12-24T19:22:40.226Z
dc2.large_x3nodes_run_3,Q3_10,dc2.large_x3nodes,FINISHED,4880,2024-12-24T19:24:33.989Z
dc2.large_x3nodes_run_3,Q3_9,dc2.large_x3nodes,FINISHED,4403,2024-12-24T19:24:25.422Z
dc2.large_x3nodes_run_3,Q4_3,dc2.large_x3nodes,FINISHED,5040,2024-12-24T19:25:01.060Z
dc2.large_x3nodes_run_3,Q8_2,dc2.large_x3nodes,FINISHED,84928,2024-12-24T20:04:01.426Z
dc2.large_x3nodes_run_3,Q7_5,dc2.large_x3nodes,FINISHED,78090,2024-12-24T19:54:07.020Z
dc2.large_x3nodes_run_3,Q4_10,dc2.large_x3nodes,FINISHED,5907,2024-12-24T19:25:56.254Z
dc2.large_x3nodes_run_3,Q1_4,dc2.large_x3nodes,FINISHED,11213,2024-12-24T19:20:50.595Z
dc2.large_x3nodes_run_3,Q9_6,dc2.large_x3nodes,FINISHED,74124,2024-12-24T20:22:53.202Z
dc2.large_x3nodes_run_3,Q2_6,dc2.large_x3nodes,FINISHED,2088,2024-12-24T19:22:49.190Z
dc2.large_x3nodes_run_3,Q5_7,dc2.large_x3nodes,FINISHED,74526,2024-12-24T19:35:20.656Z
dc2.large_x3nodes_run_3,Q10_7,dc2.large_x3nodes,FINISHED,68806,2024-12-24T20:36:35.840Z
dc2.large_x3nodes_run_3,Q7_1,dc2.large_x3nodes,FINISHED,80529,2024-12-24T19:48:40.132Z
dc2.large_x3nodes_run_3,Q10_9,dc2.large_x3nodes,FINISHED,1388,2024-12-24T20:37:55.997Z
dc2.large_x3nodes_run_3,Q9_3,dc2.large_x3nodes,FINISHED,76006,2024-12-24T20:19:02.130Z
dc2.large_x3nodes_run_3,Q6_8,dc2.large_x3nodes,FINISHED,51382,2024-12-24T19:45:29.477Z
dc2.large_x3nodes_run_3,Q8_8,dc2.large_x3nodes,FINISHED,85697,2024-12-24T20:12:46.430Z
dc2.large_x3nodes_run_3,Q10_8,dc2.large_x3nodes,FINISHED,74010,2024-12-24T20:37:51.473Z
dc2.large_x3nodes_run_3,Q6_3,dc2.large_x3nodes,FINISHED,59180,2024-12-24T19:41:01.576Z
dc2.large_x3nodes_run_3,Q5_5,dc2.large_x3nodes,FINISHED,80559,2024-12-24T19:32:44.819Z
dc2.large_x3nodes_run_3,Q6_1,dc2.large_x3nodes,FINISHED,54417,2024-12-24T19:39:07.568Z
